,Language,Word Entropy,hemisphere,model,time,subject,accuracy
8656,French,Low,Right,Entropy,15,sub-004,-4.096907470640184e-06
8657,French,Low,Left,Entropy,15,sub-004,-4.928964520283729e-06
8658,French,Low,Right,Phoneme_onset,15,sub-008,2.770266168182486e-06
8659,French,Low,Left,Phoneme_onset,15,sub-008,3.389906540188841e-06
8660,French,Low,Right,Surprisal,15,sub-008,-2.0426672443261387e-06
8661,French,Low,Left,Surprisal,15,sub-008,-2.2249570419346414e-06
8662,French,Low,Right,Entropy,15,sub-008,-6.368386896628978e-07
8663,French,Low,Left,Entropy,15,sub-008,5.630063672748981e-06
8664,French,Low,Right,Phoneme_onset,15,sub-009,2.86084990375834e-06
8665,French,Low,Left,Phoneme_onset,15,sub-009,3.6470303208471387e-06
8666,French,Low,Right,Surprisal,15,sub-009,-1.2211531896999569e-06
8667,French,Low,Left,Surprisal,15,sub-009,-1.0538854403245124e-06
8668,French,Low,Right,Entropy,15,sub-009,-3.716544071655479e-06
8669,French,Low,Left,Entropy,15,sub-009,2.3672975285732805e-06
8670,French,Low,Right,Phoneme_onset,15,sub-010,1.171017805640588e-06
8671,French,Low,Left,Phoneme_onset,15,sub-010,-1.5233934732439891e-07
8672,French,Low,Right,Surprisal,15,sub-010,2.7212365591520973e-07
8673,French,Low,Left,Surprisal,15,sub-010,-2.868118510751556e-06
8674,French,Low,Right,Entropy,15,sub-010,-4.669803454224992e-06
8675,French,Low,Left,Entropy,15,sub-010,-1.0658877573849202e-05
8676,French,Low,Right,Phoneme_onset,15,sub-011,-1.0546105469647154e-06
8677,French,Low,Left,Phoneme_onset,15,sub-011,-9.35695311880145e-07
8678,French,Low,Right,Surprisal,15,sub-011,-2.67394804279445e-06
8679,French,Low,Left,Surprisal,15,sub-011,-1.3198768454472527e-06
8680,French,Low,Right,Entropy,15,sub-011,-4.458376909461212e-06
8681,French,Low,Left,Entropy,15,sub-011,-6.322343456759518e-06
8682,French,Low,Right,Phoneme_onset,15,sub-013,-7.939880001939283e-07
8683,French,Low,Left,Phoneme_onset,15,sub-013,-3.39222762993553e-07
8684,French,Low,Right,Surprisal,15,sub-013,-6.386421157570751e-08
8685,French,Low,Left,Surprisal,15,sub-013,4.1600647002066637e-07
8686,French,Low,Right,Entropy,15,sub-013,-2.56766317617748e-06
8687,French,Low,Left,Entropy,15,sub-013,-1.6453335633713041e-06
8688,French,Low,Right,Phoneme_onset,15,sub-014,4.954833042224217e-06
8689,French,Low,Left,Phoneme_onset,15,sub-014,2.5107888634905745e-06
8690,French,Low,Right,Surprisal,15,sub-014,-3.217653646295572e-07
8691,French,Low,Left,Surprisal,15,sub-014,1.358818926892772e-06
8692,French,Low,Right,Entropy,15,sub-014,-5.921960638796194e-06
8693,French,Low,Left,Entropy,15,sub-014,-6.562592417158563e-06
8694,French,Low,Right,Phoneme_onset,15,sub-015,5.203787994660083e-07
8695,French,Low,Left,Phoneme_onset,15,sub-015,1.7007278082714048e-06
8696,French,Low,Right,Surprisal,15,sub-015,-1.5222573145708553e-07
8697,French,Low,Left,Surprisal,15,sub-015,1.118291308150425e-06
8698,French,Low,Right,Entropy,15,sub-015,-7.093305422536966e-06
8699,French,Low,Left,Entropy,15,sub-015,-6.273006993552813e-06
8700,French,Low,Right,Phoneme_onset,15,sub-017,6.922510358300107e-06
8701,French,Low,Left,Phoneme_onset,15,sub-017,6.23805227167169e-06
8702,French,Low,Right,Surprisal,15,sub-017,3.2088635806481616e-07
8703,French,Low,Left,Surprisal,15,sub-017,1.4783253256086594e-06
8704,French,Low,Right,Entropy,15,sub-017,1.6106787684111002e-05
8705,French,Low,Left,Entropy,15,sub-017,9.173030693385606e-06
8706,French,Low,Right,Phoneme_onset,15,sub-018,2.717409946922252e-06
8707,French,Low,Left,Phoneme_onset,15,sub-018,2.7703963155718354e-06
8708,French,Low,Right,Surprisal,15,sub-018,-9.680359273056405e-07
8709,French,Low,Left,Surprisal,15,sub-018,-2.1916283353999134e-06
8710,French,Low,Right,Entropy,15,sub-018,-2.8831531159373805e-06
8711,French,Low,Left,Entropy,15,sub-018,-3.5040066238824087e-06
8712,French,Low,Right,Phoneme_onset,15,sub-019,2.289470183699216e-06
8713,French,Low,Left,Phoneme_onset,15,sub-019,7.771110474855432e-06
8714,French,Low,Right,Surprisal,15,sub-019,-1.5371966339278103e-06
8715,French,Low,Left,Surprisal,15,sub-019,3.403301545457119e-06
8716,French,Low,Right,Entropy,15,sub-019,1.7214897110799176e-06
8717,French,Low,Left,Entropy,15,sub-019,3.9670872441244855e-06
8718,French,Low,Right,Phoneme_onset,15,sub-020,1.862669385317777e-06
8719,French,Low,Left,Phoneme_onset,15,sub-020,1.2235222915773661e-06
8720,French,Low,Right,Surprisal,15,sub-020,2.0189319455018416e-06
8721,French,Low,Left,Surprisal,15,sub-020,5.575228464444539e-07
8722,French,Low,Right,Entropy,15,sub-020,-4.474375722989118e-06
8723,French,Low,Left,Entropy,15,sub-020,-3.890102098840993e-06
8724,French,Low,Right,Phoneme_onset,15,sub-021,-1.3970486720598747e-07
8725,French,Low,Left,Phoneme_onset,15,sub-021,-6.132838159994767e-07
8726,French,Low,Right,Surprisal,15,sub-021,-1.0713135034050749e-07
8727,French,Low,Left,Surprisal,15,sub-021,-2.113226617000333e-06
8728,French,Low,Right,Entropy,15,sub-021,-8.27797521709436e-06
8729,French,Low,Left,Entropy,15,sub-021,-8.288975804561375e-06
8730,French,Low,Right,Phoneme_onset,15,sub-023,4.431909214499711e-06
8731,French,Low,Left,Phoneme_onset,15,sub-023,6.365370295181533e-06
8732,French,Low,Right,Surprisal,15,sub-023,-2.4302886067916105e-06
8733,French,Low,Left,Surprisal,15,sub-023,-4.6552653067179225e-06
8734,French,Low,Right,Entropy,15,sub-023,2.979619960072742e-07
8735,French,Low,Left,Entropy,15,sub-023,1.5952263281500434e-06
8736,French,Low,Right,Phoneme_onset,15,sub-025,2.6156007569801173e-06
8737,French,Low,Left,Phoneme_onset,15,sub-025,3.072301459478879e-05
8738,French,Low,Right,Surprisal,15,sub-025,-1.370542382316229e-06
8739,French,Low,Left,Surprisal,15,sub-025,-4.461919237814207e-06
8740,French,Low,Right,Entropy,15,sub-025,-5.232370029716778e-06
8741,French,Low,Left,Entropy,15,sub-025,3.3965657403385544e-05
8742,French,Low,Right,Phoneme_onset,15,sub-026,2.408283315098875e-06
8743,French,Low,Left,Phoneme_onset,15,sub-026,1.2566300363472745e-06
8744,French,Low,Right,Surprisal,15,sub-026,9.385336546127115e-07
8745,French,Low,Left,Surprisal,15,sub-026,7.51368702066571e-06
8746,French,Low,Right,Entropy,15,sub-026,-4.627067307919957e-06
8747,French,Low,Left,Entropy,15,sub-026,-4.4438184138349715e-06
8748,French,Low,Right,Phoneme_onset,15,sub-027,8.589460363428999e-07
8749,French,Low,Left,Phoneme_onset,15,sub-027,1.3830829145553747e-06
8750,French,Low,Right,Surprisal,15,sub-027,-3.130030497298756e-06
8751,French,Low,Left,Surprisal,15,sub-027,5.525805450652074e-07
8752,French,Low,Right,Entropy,15,sub-027,-8.870254556504497e-06
8753,French,Low,Left,Entropy,15,sub-027,-8.961801583303341e-06
8754,French,Low,Right,Phoneme_onset,15,sub-028,1.7752775487157154e-08
8755,French,Low,Left,Phoneme_onset,15,sub-028,-2.442630519483467e-07
8756,French,Low,Right,Surprisal,15,sub-028,-1.673797435220693e-06
8757,French,Low,Left,Surprisal,15,sub-028,-1.0954330231811992e-06
8758,French,Low,Right,Entropy,15,sub-028,-6.912021642034839e-06
8759,French,Low,Left,Entropy,15,sub-028,-4.516226074206357e-06
8760,French,Low,Right,Phoneme_onset,15,sub-029,1.3598239935868452e-07
8761,French,Low,Left,Phoneme_onset,15,sub-029,4.288420954749818e-06
8762,French,Low,Right,Surprisal,15,sub-029,2.518332629559434e-06
8763,French,Low,Left,Surprisal,15,sub-029,-5.637940057360055e-07
8764,French,Low,Right,Entropy,15,sub-029,-4.785794882598707e-06
8765,French,Low,Left,Entropy,15,sub-029,3.274686904216987e-06
8766,French,Low,Right,Phoneme_onset,15,sub-030,1.4380387882085437e-06
8767,French,Low,Left,Phoneme_onset,15,sub-030,3.1324854740610445e-06
8768,French,Low,Right,Surprisal,15,sub-030,-1.9063892399275874e-06
8769,French,Low,Left,Surprisal,15,sub-030,-1.6531411455081825e-06
8770,French,Low,Right,Entropy,15,sub-030,-6.670858305479577e-07
8771,French,Low,Left,Entropy,15,sub-030,-3.6659716110397277e-06
8772,French,Low,Right,Phoneme_onset,15,sub-032,1.1673806345226888e-05
8773,French,Low,Left,Phoneme_onset,15,sub-032,3.7129269002046667e-06
8774,French,Low,Right,Surprisal,15,sub-032,1.0311752982371598e-05
8775,French,Low,Left,Surprisal,15,sub-032,-4.517561556987729e-07
8776,French,Low,Right,Entropy,15,sub-032,5.5262917951822535e-06
8777,French,Low,Left,Entropy,15,sub-032,1.2998458505711912e-05
8778,French,Low,Right,Phoneme_onset,15,sub-033,2.885460008896144e-07
8779,French,Low,Left,Phoneme_onset,15,sub-033,9.793240790295414e-07
8780,French,Low,Right,Surprisal,15,sub-033,-1.5501619221306776e-06
8781,French,Low,Left,Surprisal,15,sub-033,-3.7382230395488417e-06
8782,French,Low,Right,Entropy,15,sub-033,-8.975769396962787e-06
8783,French,Low,Left,Entropy,15,sub-033,-5.090662271490105e-06
8784,French,High,Right,Phoneme_onset,15,sub-001,2.73701052098669e-07
8785,French,High,Left,Phoneme_onset,15,sub-001,-6.535494229029094e-07
8786,French,High,Right,Surprisal,15,sub-001,5.582952868408559e-07
8787,French,High,Left,Surprisal,15,sub-001,-2.7697880619333095e-06
8788,French,High,Right,Entropy,15,sub-001,-6.258236157993403e-06
8789,French,High,Left,Entropy,15,sub-001,-1.6537704755978914e-06
8790,French,High,Right,Phoneme_onset,15,sub-003,-8.814511678140381e-08
8791,French,High,Left,Phoneme_onset,15,sub-003,4.512656368438162e-06
8792,French,High,Right,Surprisal,15,sub-003,4.1925788268530156e-08
8793,French,High,Left,Surprisal,15,sub-003,-3.832310517161475e-06
8794,French,High,Right,Entropy,15,sub-003,-1.2135739871871698e-06
8795,French,High,Left,Entropy,15,sub-003,-1.0759098942245461e-06
8796,French,High,Right,Phoneme_onset,15,sub-004,-3.3210262936849435e-07
8797,French,High,Left,Phoneme_onset,15,sub-004,1.3398339561918043e-06
8798,French,High,Right,Surprisal,15,sub-004,-1.8411344441338198e-06
8799,French,High,Left,Surprisal,15,sub-004,-3.709392091340498e-06
8800,French,High,Right,Entropy,15,sub-004,1.076379787544403e-06
8801,French,High,Left,Entropy,15,sub-004,-4.29775992028353e-06
8802,French,High,Right,Phoneme_onset,15,sub-008,2.176825872528053e-06
8803,French,High,Left,Phoneme_onset,15,sub-008,1.0396151454172988e-06
8804,French,High,Right,Surprisal,15,sub-008,-1.2659389673732413e-06
8805,French,High,Left,Surprisal,15,sub-008,-1.528792010188574e-07
8806,French,High,Right,Entropy,15,sub-008,7.737201741420347e-06
8807,French,High,Left,Entropy,15,sub-008,5.009614619767975e-07
8808,French,High,Right,Phoneme_onset,15,sub-009,1.5082964961770695e-06
8809,French,High,Left,Phoneme_onset,15,sub-009,2.8542832573031045e-06
8810,French,High,Right,Surprisal,15,sub-009,-3.2625012965729345e-06
8811,French,High,Left,Surprisal,15,sub-009,-5.024691404638225e-07
8812,French,High,Right,Entropy,15,sub-009,-2.8374224407251693e-06
8813,French,High,Left,Entropy,15,sub-009,-3.0855799741262673e-06
8814,French,High,Right,Phoneme_onset,15,sub-010,3.853312309218222e-06
8815,French,High,Left,Phoneme_onset,15,sub-010,3.936628861718061e-06
8816,French,High,Right,Surprisal,15,sub-010,-1.0530078255894458e-06
8817,French,High,Left,Surprisal,15,sub-010,-8.201560084500149e-07
8818,French,High,Right,Entropy,15,sub-010,-4.61419855956977e-06
8819,French,High,Left,Entropy,15,sub-010,-6.285968889249841e-06
8820,French,High,Right,Phoneme_onset,15,sub-011,2.06161477316554e-06
8821,French,High,Left,Phoneme_onset,15,sub-011,2.022550223237771e-06
8822,French,High,Right,Surprisal,15,sub-011,-2.3488723609970338e-06
8823,French,High,Left,Surprisal,15,sub-011,9.992233361213268e-08
8824,French,High,Right,Entropy,15,sub-011,-3.161911959842296e-06
8825,French,High,Left,Entropy,15,sub-011,-3.2185784959825215e-07
8826,French,High,Right,Phoneme_onset,15,sub-013,8.267547198870517e-07
8827,French,High,Left,Phoneme_onset,15,sub-013,1.2734453261182556e-07
8828,French,High,Right,Surprisal,15,sub-013,-6.192122946082952e-07
8829,French,High,Left,Surprisal,15,sub-013,-6.665229941409808e-07
8830,French,High,Right,Entropy,15,sub-013,-2.128868287145848e-06
8831,French,High,Left,Entropy,15,sub-013,-1.000502103816317e-06
8832,French,High,Right,Phoneme_onset,15,sub-014,3.3898313064319817e-06
8833,French,High,Left,Phoneme_onset,15,sub-014,4.989924762476761e-06
8834,French,High,Right,Surprisal,15,sub-014,2.8102407165260326e-06
8835,French,High,Left,Surprisal,15,sub-014,-1.2185676271537029e-06
8836,French,High,Right,Entropy,15,sub-014,-4.944992999270786e-06
8837,French,High,Left,Entropy,15,sub-014,2.9719839832492163e-06
8838,French,High,Right,Phoneme_onset,15,sub-015,1.4912304734839581e-06
8839,French,High,Left,Phoneme_onset,15,sub-015,8.634019866291015e-07
8840,French,High,Right,Surprisal,15,sub-015,4.3537004538202765e-07
8841,French,High,Left,Surprisal,15,sub-015,-5.019780203357363e-06
8842,French,High,Right,Entropy,15,sub-015,-2.338488544088155e-06
8843,French,High,Left,Entropy,15,sub-015,-3.7680585398712615e-06
8844,French,High,Right,Phoneme_onset,15,sub-017,7.826944415054806e-06
8845,French,High,Left,Phoneme_onset,15,sub-017,3.477154260016896e-06
8846,French,High,Right,Surprisal,15,sub-017,-2.686428464694386e-06
8847,French,High,Left,Surprisal,15,sub-017,2.5052143232827444e-06
8848,French,High,Right,Entropy,15,sub-017,1.906760620288534e-06
8849,French,High,Left,Entropy,15,sub-017,-3.250650159012016e-08
8850,French,High,Right,Phoneme_onset,15,sub-018,1.1969044155002777e-06
8851,French,High,Left,Phoneme_onset,15,sub-018,2.5112021380515315e-06
8852,French,High,Right,Surprisal,15,sub-018,-7.825493025843739e-07
8853,French,High,Left,Surprisal,15,sub-018,-1.407923382634474e-07
8854,French,High,Right,Entropy,15,sub-018,-4.755973088638724e-06
8855,French,High,Left,Entropy,15,sub-018,-3.7220478883987655e-06
8856,French,High,Right,Phoneme_onset,15,sub-019,3.7656446098781005e-07
8857,French,High,Left,Phoneme_onset,15,sub-019,9.174488930668955e-07
8858,French,High,Right,Surprisal,15,sub-019,-3.3392940712448697e-06
8859,French,High,Left,Surprisal,15,sub-019,-3.210957271506803e-06
8860,French,High,Right,Entropy,15,sub-019,-1.8415964171500743e-07
8861,French,High,Left,Entropy,15,sub-019,4.74120685426875e-07
8862,French,High,Right,Phoneme_onset,15,sub-020,3.1312140378873336e-07
8863,French,High,Left,Phoneme_onset,15,sub-020,8.766825609829983e-07
8864,French,High,Right,Surprisal,15,sub-020,9.856774017916897e-07
8865,French,High,Left,Surprisal,15,sub-020,-7.666853592008373e-07
8866,French,High,Right,Entropy,15,sub-020,-6.29222177831291e-06
8867,French,High,Left,Entropy,15,sub-020,1.6035076273837898e-06
8868,French,High,Right,Phoneme_onset,15,sub-021,1.079480865886447e-06
8869,French,High,Left,Phoneme_onset,15,sub-021,8.81226346117004e-07
8870,French,High,Right,Surprisal,15,sub-021,-1.7419861851573863e-06
8871,French,High,Left,Surprisal,15,sub-021,-6.458656729371955e-07
8872,French,High,Right,Entropy,15,sub-021,-3.505709180021628e-06
8873,French,High,Left,Entropy,15,sub-021,-5.208754210893509e-06
8874,French,High,Right,Phoneme_onset,15,sub-023,3.185817202267768e-06
8875,French,High,Left,Phoneme_onset,15,sub-023,3.0332054073820223e-06
8876,French,High,Right,Surprisal,15,sub-023,-7.855288053558927e-07
8877,French,High,Left,Surprisal,15,sub-023,-7.975373088931805e-07
8878,French,High,Right,Entropy,15,sub-023,-2.0366371865999608e-06
8879,French,High,Left,Entropy,15,sub-023,-1.699897843713583e-06
8880,French,High,Right,Phoneme_onset,15,sub-025,2.5903150099893096e-06
8881,French,High,Left,Phoneme_onset,15,sub-025,8.845304594587533e-06
8882,French,High,Right,Surprisal,15,sub-025,-3.946116372428799e-06
8883,French,High,Left,Surprisal,15,sub-025,-1.8447999580111962e-06
8884,French,High,Right,Entropy,15,sub-025,-6.469428449426277e-06
8885,French,High,Left,Entropy,15,sub-025,1.971718417242687e-06
8886,French,High,Right,Phoneme_onset,15,sub-026,5.036638826820633e-06
8887,French,High,Left,Phoneme_onset,15,sub-026,4.934311262180971e-06
8888,French,High,Right,Surprisal,15,sub-026,3.653175256482613e-06
8889,French,High,Left,Surprisal,15,sub-026,-3.344140680277772e-07
8890,French,High,Right,Entropy,15,sub-026,-3.0320426862706715e-06
8891,French,High,Left,Entropy,15,sub-026,-4.895394830495749e-06
8892,French,High,Right,Phoneme_onset,15,sub-027,2.241989316842683e-06
8893,French,High,Left,Phoneme_onset,15,sub-027,2.009553284084157e-06
8894,French,High,Right,Surprisal,15,sub-027,-2.6401418833061917e-06
8895,French,High,Left,Surprisal,15,sub-027,2.8605138279817305e-07
8896,French,High,Right,Entropy,15,sub-027,1.2115215244180102e-07
8897,French,High,Left,Entropy,15,sub-027,-4.959679659057274e-06
8898,French,High,Right,Phoneme_onset,15,sub-028,1.6044494404776065e-07
8899,French,High,Left,Phoneme_onset,15,sub-028,2.708476372998489e-06
8900,French,High,Right,Surprisal,15,sub-028,-1.3565297390409463e-06
8901,French,High,Left,Surprisal,15,sub-028,-1.0657972116219803e-06
8902,French,High,Right,Entropy,15,sub-028,-4.1315798272538475e-06
8903,French,High,Left,Entropy,15,sub-028,-7.0740425738939515e-06
8904,French,High,Right,Phoneme_onset,15,sub-029,8.772348255486945e-07
8905,French,High,Left,Phoneme_onset,15,sub-029,1.7147204361391462e-06
8906,French,High,Right,Surprisal,15,sub-029,-1.8414100571603965e-07
8907,French,High,Left,Surprisal,15,sub-029,-8.69374509251097e-07
8908,French,High,Right,Entropy,15,sub-029,-3.3553321469093917e-06
8909,French,High,Left,Entropy,15,sub-029,-5.168229753641682e-06
8910,French,High,Right,Phoneme_onset,15,sub-030,-1.729734773525427e-06
8911,French,High,Left,Phoneme_onset,15,sub-030,1.966951261079188e-06
8912,French,High,Right,Surprisal,15,sub-030,-3.186916049600338e-06
8913,French,High,Left,Surprisal,15,sub-030,-3.490063425387968e-06
8914,French,High,Right,Entropy,15,sub-030,-2.5900890086534397e-06
8915,French,High,Left,Entropy,15,sub-030,-4.793141362893837e-06
8916,French,High,Right,Phoneme_onset,15,sub-032,3.075965967279517e-06
8917,French,High,Left,Phoneme_onset,15,sub-032,9.324195509623396e-06
8918,French,High,Right,Surprisal,15,sub-032,-2.953981944632446e-06
8919,French,High,Left,Surprisal,15,sub-032,-6.503714663668249e-07
8920,French,High,Right,Entropy,15,sub-032,-4.47154013370056e-06
8921,French,High,Left,Entropy,15,sub-032,3.6738729862861923e-06
8922,French,High,Right,Phoneme_onset,15,sub-033,2.0947871532829816e-06
8923,French,High,Left,Phoneme_onset,15,sub-033,1.3114841049198672e-06
8924,French,High,Right,Surprisal,15,sub-033,-2.221760264838986e-06
8925,French,High,Left,Surprisal,15,sub-033,-1.17368704546543e-06
8926,French,High,Right,Entropy,15,sub-033,-3.832199831198144e-06
8927,French,High,Left,Entropy,15,sub-033,-2.5821638482557093e-06
8928,Dutch,Low,Right,Phoneme_onset,15,sub-001,6.114114236570216e-07
8929,Dutch,Low,Left,Phoneme_onset,15,sub-001,1.6354231914233022e-06
8930,Dutch,Low,Right,Surprisal,15,sub-001,-2.499033503883169e-06
8931,Dutch,Low,Left,Surprisal,15,sub-001,-2.1168081390102353e-06
8932,Dutch,Low,Right,Entropy,15,sub-001,-3.4694608645019398e-06
8933,Dutch,Low,Left,Entropy,15,sub-001,9.390216726302442e-06
8934,Dutch,Low,Right,Phoneme_onset,15,sub-003,1.2890597318995395e-06
8935,Dutch,Low,Left,Phoneme_onset,15,sub-003,7.480833892865953e-07
8936,Dutch,Low,Right,Surprisal,15,sub-003,-9.609211284717647e-07
8937,Dutch,Low,Left,Surprisal,15,sub-003,-4.339076540617545e-06
8938,Dutch,Low,Right,Entropy,15,sub-003,-3.0179090413967007e-06
8939,Dutch,Low,Left,Entropy,15,sub-003,-4.010308572261363e-06
8940,Dutch,Low,Right,Phoneme_onset,15,sub-004,-2.674395417208691e-06
8941,Dutch,Low,Left,Phoneme_onset,15,sub-004,-1.6877786704643024e-07
8942,Dutch,Low,Right,Surprisal,15,sub-004,-1.2862358238588227e-06
8943,Dutch,Low,Left,Surprisal,15,sub-004,-1.0920065321852193e-06
8944,Dutch,Low,Right,Entropy,15,sub-004,-7.616483259907776e-06
8945,Dutch,Low,Left,Entropy,15,sub-004,4.385874379866337e-06
8946,Dutch,Low,Right,Phoneme_onset,15,sub-008,4.533958525540757e-06
8947,Dutch,Low,Left,Phoneme_onset,15,sub-008,-2.449620050554785e-06
8948,Dutch,Low,Right,Surprisal,15,sub-008,7.344570426123231e-06
8949,Dutch,Low,Left,Surprisal,15,sub-008,-3.726838541230944e-06
8950,Dutch,Low,Right,Entropy,15,sub-008,7.4964788564713566e-06
8951,Dutch,Low,Left,Entropy,15,sub-008,-2.0493729689417194e-06
8952,Dutch,Low,Right,Phoneme_onset,15,sub-009,-1.1055457388290343e-06
8953,Dutch,Low,Left,Phoneme_onset,15,sub-009,-1.0955833949807952e-06
8954,Dutch,Low,Right,Surprisal,15,sub-009,-3.728763163918214e-06
8955,Dutch,Low,Left,Surprisal,15,sub-009,-3.7057479882420574e-06
8956,Dutch,Low,Right,Entropy,15,sub-009,-2.64939965822656e-06
8957,Dutch,Low,Left,Entropy,15,sub-009,-3.7727889957660825e-06
8958,Dutch,Low,Right,Phoneme_onset,15,sub-010,-1.3360282327970322e-08
8959,Dutch,Low,Left,Phoneme_onset,15,sub-010,1.9349972191946976e-06
8960,Dutch,Low,Right,Surprisal,15,sub-010,7.301453452358638e-06
8961,Dutch,Low,Left,Surprisal,15,sub-010,8.459111689788431e-06
8962,Dutch,Low,Right,Entropy,15,sub-010,-6.0703014925170035e-06
8963,Dutch,Low,Left,Entropy,15,sub-010,-4.064994371719235e-06
8964,Dutch,Low,Right,Phoneme_onset,15,sub-011,1.6861924310455657e-06
8965,Dutch,Low,Left,Phoneme_onset,15,sub-011,2.7618385725495204e-06
8966,Dutch,Low,Right,Surprisal,15,sub-011,-4.662111683847067e-06
8967,Dutch,Low,Left,Surprisal,15,sub-011,-1.0107369342899934e-06
8968,Dutch,Low,Right,Entropy,15,sub-011,-5.3597825130297625e-06
8969,Dutch,Low,Left,Entropy,15,sub-011,-1.0604029538344271e-05
8970,Dutch,Low,Right,Phoneme_onset,15,sub-013,-1.75381095207514e-06
8971,Dutch,Low,Left,Phoneme_onset,15,sub-013,9.96588190265886e-07
8972,Dutch,Low,Right,Surprisal,15,sub-013,-2.6841246847636112e-06
8973,Dutch,Low,Left,Surprisal,15,sub-013,4.940949757263287e-07
