phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq;word_entropy_GPT;word_surprisal_GPT;word_number
e;173.54;173.58;tirer;173.3;173.58;0.0023005865502227;1.8334968690220377;12.95359736701465;7.0508714;10.393984;623
s;173.58;173.71;sur;173.58;173.87;4.409139780035069;3.649530068972855;8.45384611352167;5.5219917;3.9175208;624
y;173.71;173.76;sur;173.58;173.87;0.2796023770778397;4.621087551253416;8.45384611352167;5.5219917;3.9175208;624
R;173.76;173.83;sur;173.58;173.87;0.0162678382276122;0.9157639223786176;8.45384611352167;5.5219917;3.9175208;624
@;173.83;173.87;sur;173.58;173.87;0.0080302914535271;1.9646899357287555;8.45384611352167;5.5219917;3.9175208;624
v;173.87;173.94;vous;173.87;174.16;4.409139780035069;4.287664674052159;6.052586703816793;4.8718;7.7201633;625
u;173.94;174.11;vous;173.87;174.16;0.4276229925312583;0.6364010343267912;6.052586703816793;4.8718;7.7201633;625
t;174.11;174.16;vous;173.87;174.16;0.0179399188192555;10.652065169318291;6.052586703816793;4.8718;7.7201633;625
i;175.22;175.41;Il;175.22;175.45;4.409139780035069;5.083806629288413;6.09201368788793;4.8908486;9.625428;626
l;175.41;175.45;Il;175.22;175.45;0.0463767441475439;5.529353029942597;6.09201368788793;4.8908486;9.625428;626
p;175.45;175.51;prit;175.45;175.64;4.409139780035069;3.530081653227226;16.920857327402505;6.927646;7.9081655;627
R;175.51;175.59;prit;175.45;175.64;0.3111310643031198;2.6666723586729733;16.920857327402505;6.927646;7.9081655;627
i;175.59;175.64;prit;175.45;175.64;0.0650434435005669;4.46083723299389;16.920857327402505;6.927646;7.9081655;627
d;175.64;175.7;donc;175.64;175.92;4.409139780035069;3.5165938505373133;10.524223103644971;5.649608;5.1191053;628
o~;175.7;175.79;donc;175.64;175.92;0.3164590011854679;5.1082371986025485;10.524223103644971;5.649608;5.1191053;628
k;175.79;175.92;donc;175.64;175.92;0.0080312258964533;0.0916065984530601;10.524223103644971;5.649608;5.1191053;628
l;175.92;175.96;l';175.92;175.96;4.409139780035069;3.755260160408023;6.307238837151082;5.266543;4.892549;629
a;175.96;176.0;habit;175.96;176.18;4.409139780035069;3.7941932878383366;16.722765307877438;6.954398;3.9861186;630
b;176.0;176.1;habit;175.96;176.18;0.2290040949793377;5.394265642423281;16.722765307877438;6.954398;3.9861186;630
i;176.1;176.18;habit;175.96;176.18;0.0093283726009148;1.2590845670433852;16.722765307877438;6.954398;3.9861186;630
d;176.18;176.22;du;176.18;176.34;4.409139780035069;3.5165938505373133;7.681263722354963;4.995143;3.694915;631
y;176.22;176.34;du;176.18;176.34;0.3164590011854679;7.978437984881886;7.681263722354963;4.995143;3.694915;631
p;176.34;176.41;prince;176.34;176.9;4.409139780035069;3.530081653227226;14.296420097271413;8.887456;6.978946;632
R;176.41;176.49;prince;176.34;176.9;0.3111310643031198;2.6666723586729733;14.296420097271413;8.887456;6.978946;632
e~;176.49;176.67;prince;176.34;176.9;0.0650434435005669;6.086719827202139;14.296420097271413;8.887456;6.978946;632
s;176.67;176.9;prince;176.34;176.9;0.0021646374197159;1.092413468298815;14.296420097271413;8.887456;6.978946;632
e;177.04;177.13;et;177.04;177.13;4.409139780035069;4.815820454336018;6.126714125197328;6.0989914;3.3947864;633
l;177.13;177.16;le;177.13;177.29;4.409139780035069;3.755260160408023;5.733517167758018;6.205214;3.528257;634
@;177.16;177.29;le;177.13;177.29;0.2258054342494331;0.8278069017369164;5.733517167758018;6.205214;3.528257;634
p;177.29;177.35;prince;177.29;177.63;4.409139780035069;3.530081653227226;14.296420097271413;7.239516;12.51768;635
R;177.35;177.43;prince;177.29;177.63;0.3111310643031198;2.6666723586729733;14.296420097271413;7.239516;12.51768;635
e~;177.43;177.51;prince;177.29;177.63;0.0650434435005669;6.086719827202139;14.296420097271413;7.239516;12.51768;635
s;177.51;177.63;prince;177.29;177.63;0.0021646374197159;1.092413468298815;14.296420097271413;7.239516;12.51768;635
a~;177.63;177.71;endossa;177.63;178.09;4.409139780035069;5.5578611269601135;NAN;6.225992;12.314505;636
d;177.71;177.79;endossa;177.63;178.09;0.0808048183998187;6.420651019748088;NAN;6.225992;12.314505;636
o;177.79;177.88;endossa;177.63;178.09;0.0022609496214071;3.8144967015025393;NAN;6.225992;12.314505;636
s;177.88;178.02;endossa;177.63;178.09;0.0009791395401155;4.69289619747269;NAN;6.225992;12.314505;636
a;178.02;178.09;endossa;177.63;178.09;0.0008489229862432;5.262513536999386;NAN;6.225992;12.314505;636
l;178.09;178.12;le;178.09;178.15;4.409139780035069;3.755260160408023;5.733517167758018;4.2268243;1.7582909;637
@;178.12;178.15;le;178.09;178.15;0.2258054342494331;0.8278069017369164;5.733517167758018;4.2268243;1.7582909;637
v;178.15;178.21;vêtement;178.15;178.5;4.409139780035069;4.287664674052159;17.841706380600947;5.2309384;5.850105;638
E;178.21;178.27;vêtement;178.15;178.5;0.4276229925312583;7.094035737391905;17.841706380600947;5.2309384;5.850105;638
t;178.27;178.38;vêtement;178.15;178.5;0.0075711215258536;2.089348412700025;17.841706380600947;5.2309384;5.850105;638
m;178.38;178.41;vêtement;178.15;178.5;0.0025815763175361;0.4491781045994209;17.841706380600947;5.2309384;5.850105;638
a~;178.41;178.5;vêtement;178.15;178.5;0.0024774049455053;0.3985066001855594;17.841706380600947;5.2309384;5.850105;638
d;178.5;178.53;du;178.5;178.63;4.409139780035069;3.5165938505373133;7.681263722354963;4.5627265;2.743654;639
y;178.53;178.63;du;178.5;178.63;0.3164590011854679;7.978437984881886;7.681263722354963;4.5627265;2.743654;639
S;178.63;178.77;chasseur;178.63;179.26;4.409139780035069;6.628288652147766;15.372064563361429;6.1858816;9.504148;640
a;178.77;178.83;chasseur;178.63;179.26;0.0657095430179095;3.103105305359027;15.372064563361429;6.1858816;9.504148;640
s;178.83;179.0;chasseur;178.63;179.26;0.0099939483469352;3.505358259974789;15.372064563361429;6.1858816;9.504148;640
9;179.0;179.2;chasseur;178.63;179.26;0.0017462893145695;1.7546478717267595;15.372064563361429;6.1858816;9.504148;640
R;179.2;179.26;chasseur;178.63;179.26;0.0012576727673755;1.2525735133490112;15.372064563361429;6.1858816;9.504148;640
p;179.6;179.63;puis;179.6;179.73;4.409139780035069;3.530081653227226;10.727692975189267;2.9843483;13.035148;641
H;179.63;179.7;puis;179.6;179.73;0.3111310643031198;7.655393076308873;10.727692975189267;2.9843483;13.035148;641
i;179.7;179.73;puis;179.6;179.73;0.0032984898761035;0.2658456278586869;10.727692975189267;2.9843483;13.035148;641
s;179.73;179.86;ce;179.73;179.92;4.409139780035069;3.649530068972855;6.82455905822299;4.9276476;10.647012;642
@;179.86;179.92;ce;179.73;179.92;0.2796023770778397;3.156702398958208;6.82455905822299;4.9276476;10.647012;642
d;179.92;179.99;dernier;179.92;180.26;4.409139780035069;3.5165938505373133;12.314310829812054;3.915765;4.1657596;643
E;179.99;180.06;dernier;179.92;180.26;0.3164590011854679;5.001925846239343;12.314310829812054;3.915765;4.1657596;643
R;180.06;180.13;dernier;179.92;180.26;0.0125026593964642;0.7689882108778792;12.314310829812054;3.915765;4.1657596;643
n;180.13;180.19;dernier;179.92;180.26;0.008243549614224;0.6617950492933315;12.314310829812054;3.915765;4.1657596;643
j;180.19;180.23;dernier;179.92;180.26;0.0058403152770468;0.2732264423474951;12.314310829812054;3.915765;4.1657596;643
e;180.23;180.26;dernier;179.92;180.26;0.0055726926853477;2.02891747168634;12.314310829812054;3.915765;4.1657596;643
R;180.26;180.31;rentra;180.26;180.65;4.409139780035069;5.400144139330587;19.632253014971994;5.844842;10.459429;644
a~;180.31;180.46;rentra;180.26;180.65;0.0953729016601603;2.803010467340581;19.632253014971994;5.844842;10.459429;644
t;180.46;180.51;rentra;180.26;180.65;0.0129963757686165;2.0777074209287814;19.632253014971994;5.844842;10.459429;644
R;180.51;180.62;rentra;180.26;180.65;0.0037248553821501;0.2358044724724368;19.632253014971994;5.844842;10.459429;644
a;180.62;180.65;rentra;180.26;180.65;0.0030820469510093;6.4043950032779495;19.632253014971994;5.844842;10.459429;644
o;180.65;180.77;au;180.65;180.77;4.409139780035069;6.104572272028173;7.914858329461345;3.2526944;4.029775;645
l;180.77;180.83;logis;180.77;181.34;4.409139780035069;3.755260160408023;18.34985328427127;4.728812;2.8934698;646
o;180.83;180.88;logis;180.77;181.34;0.2258054342494331;8.560695615075133;18.34985328427127;4.728812;2.8934698;646
Z;180.88;181.04;logis;180.77;181.34;0.0021181920904108;2.2309757231043705;18.34985328427127;4.728812;2.8934698;646
i;181.04;181.34;logis;180.77;181.34;0.0012570373757396;2.509922683749008;18.34985328427127;4.728812;2.8934698;646
e;181.34;181.4;et;181.34;181.4;4.409139780035069;4.815820454336018;6.126714125197328;3.4893117;3.2826898;647
l;181.4;181.43;le;181.4;181.47;4.409139780035069;3.755260160408023;5.733517167758018;6.544619;5.273245;648
@;181.43;181.47;le;181.4;181.47;0.2258054342494331;0.8278069017369164;5.733517167758018;6.544619;5.273245;648
f;181.47;181.59;fils;181.47;181.72;4.409139780035069;5.119777020762284;10.836666699879377;7.6203384;9.679151;649
i;181.59;181.72;fils;181.47;181.72;0.1443510723472446;1.8983860241084425;10.836666699879377;7.6203384;9.679151;649
d;181.72;181.75;du;181.72;181.81;4.409139780035069;3.5165938505373133;7.681263722354963;4.112238;1.7242556;650
y;181.75;181.81;du;181.72;181.81;0.3164590011854679;7.978437984881886;7.681263722354963;4.112238;1.7242556;650
R;181.81;181.88;roi;181.81;182.01;4.409139780035069;5.400144139330587;12.39997254707214;5.4980173;2.616295;651
w;181.88;181.96;roi;181.81;182.01;0.0953729016601603;7.897322038837397;12.39997254707214;5.4980173;2.616295;651
a;181.96;182.01;roi;181.81;182.01;0.0014275525764924;0.9760464157217696;12.39997254707214;5.4980173;2.616295;651
a~;182.09;182.19;s'en;182.09;182.19;4.409139780035069;5.5578611269601135;NAN;6.5279355;4.3041205;652
a;182.19;182.27;alla;182.19;182.39;4.409139780035069;3.7941932878383366;17.55939014161244;5.2404957;1.2641459;653
l;182.27;182.31;alla;182.19;182.39;0.2290040949793377;2.822961061731484;17.55939014161244;5.2404957;1.2641459;653
a;182.31;182.39;alla;182.19;182.39;0.0407948838050389;8.21297622187894;17.55939014161244;5.2404957;1.2641459;653
p;182.39;182.48;par;182.39;182.57;4.409139780035069;3.530081653227226;8.998505024818991;6.521455;7.668338;654
a;182.48;182.53;par;182.39;182.57;0.3111310643031198;3.304444954031691;8.998505024818991;6.521455;7.668338;654
R;182.53;182.57;par;182.39;182.57;0.0395702697469887;0.5137488120570814;8.998505024818991;6.521455;7.668338;654
l;182.57;182.61;la;182.57;182.67;4.409139780035069;3.755260160408023;5.814498696260873;3.9960165;1.5145123;655
a;182.61;182.67;la;182.57;182.67;0.2258054342494331;1.7693520610671605;5.814498696260873;3.9960165;1.5145123;655
f;182.67;182.81;forêt;182.67;183.1;4.409139780035069;5.119777020762284;14.896750353201776;5.2350674;4.456814;656
o;182.81;182.85;forêt;182.67;183.1;0.1443510723472446;4.337641174151544;14.896750353201776;5.2350674;4.456814;656
R;182.85;182.99;forêt;182.67;183.1;0.0105384828881206;4.291019873925163;14.896750353201776;5.2350674;4.456814;656
E;182.99;183.1;forêt;182.67;183.1;0.0014348692377512;1.087679869462992;14.896750353201776;5.2350674;4.456814;656
k;184.06;184.11;Quelque;184.06;184.37;4.409139780035069;4.296214187739292;9.895256958816558;5.795841;21.703754;657
E;184.11;184.15;Quelque;184.06;184.37;0.385222146039297;4.333320726234139;9.895256958816558;5.795841;21.703754;657
l;184.15;184.23;Quelque;184.06;184.37;0.0251074526456399;0.1904235953781737;9.895256958816558;5.795841;21.703754;657
k;184.23;184.29;Quelque;184.06;184.37;0.0197632901093608;0.0274589834595195;9.895256958816558;5.795841;21.703754;657
@;184.29;184.37;Quelque;184.06;184.37;0.0126012741422563;1.5875611459881167;9.895256958816558;5.795841;21.703754;657
t;184.37;184.43;temps;184.37;184.63;4.409139780035069;3.99745621873046;9.772914110063889;6.7093587;1.5278903;658
a~;184.43;184.55;temps;184.37;184.63;0.1801079616834537;6.857031943447291;9.772914110063889;6.7093587;1.5278903;658
z;184.55;184.63;temps;184.37;184.63;0.0032626827476962;7.558573776240628;9.772914110063889;6.7093587;1.5278903;658
a;184.63;184.75;après;184.63;185.2;4.409139780035069;3.7941932878383366;10.161493390533185;1.4070385;0.3189539;659
p;184.75;184.78;après;184.63;185.2;0.2290040949793377;2.819440548065923;10.161493390533185;1.4070385;0.3189539;659
R;184.78;184.9;après;184.63;185.2;0.0369267112102894;0.4087969549789034;10.161493390533185;1.4070385;0.3189539;659
E;184.9;185.2;après;184.63;185.2;0.0275562212557461;0.1829103070016055;10.161493390533185;1.4070385;0.3189539;659
o~;185.33;185.4;on;185.33;185.45;4.409139780035069;6.458659896157697;6.714376993558337;2.4313908;6.829746;660
n;185.4;185.45;on;185.33;185.45;0.002270028086123;6.96139181179108;6.714376993558337;2.4313908;6.829746;660
a~;185.45;185.54;envoya;185.45;185.84;4.409139780035069;5.5578611269601135;18.811959037206893;7.741588;6.9743295;661
v;185.54;185.59;envoya;185.45;185.84;0.0808048183998187;4.777575326832104;18.811959037206893;7.741588;6.9743295;661
w;185.59;185.69;envoya;185.45;185.84;0.0050137018512063;1.7176566146698575;18.811959037206893;7.741588;6.9743295;661
a;185.69;185.74;envoya;185.45;185.84;0.0021823922505758;0.4813617745967863;18.811959037206893;7.741588;6.9743295;661
j;185.74;185.81;envoya;185.45;185.84;0.0021167968715581;0.5043227852912633;18.811959037206893;7.741588;6.9743295;661
a;185.81;185.84;envoya;185.45;185.84;0.0022085623078242;5.40502643861638;18.811959037206893;7.741588;6.9743295;661
o;185.84;185.97;au;185.84;185.97;4.409139780035069;6.104572272028173;7.914858329461345;6.7714057;5.129299;662
v;185.97;186.03;vieux;185.97;186.21;4.409139780035069;4.287664674052159;11.531945835871323;7.9343023;9.609843;663
j;186.03;186.17;vieux;185.97;186.21;0.4276229925312583;7.336866307485152;11.531945835871323;7.9343023;9.609843;663
2;186.17;186.21;vieux;185.97;186.21;0.0062216903461365;0.5392105839729817;11.531945835871323;7.9343023;9.609843;663
R;186.21;186.24;roi;186.21;186.37;4.409139780035069;5.400144139330587;12.39997254707214;9.759312;4.5484424;664
w;186.24;186.34;roi;186.21;186.37;0.0953729016601603;7.897322038837397;12.39997254707214;9.759312;4.5484424;664
a;186.34;186.37;roi;186.21;186.37;0.0014275525764924;0.9760464157217696;12.39997254707214;9.759312;4.5484424;664
t;186.37;186.41;trois;186.37;186.65;4.409139780035069;3.99745621873046;11.209923023126795;6.421458;7.854297;665
R;186.41;186.58;trois;186.37;186.65;0.1801079616834537;1.0022456348444526;11.209923023126795;6.421458;7.854297;665
w;186.58;186.62;trois;186.37;186.65;0.0902105783922021;4.601997795433878;11.209923023126795;6.421458;7.854297;665
a;186.62;186.65;trois;186.37;186.65;0.0060563915393462;0.1194699088787671;11.209923023126795;6.421458;7.854297;665
v;186.65;186.72;voitures;186.65;187.05;4.409139780035069;4.287664674052159;14.43727438147737;8.281712;11.294534;666
w;186.72;186.8;voitures;186.65;187.05;0.4276229925312583;4.27823487313964;14.43727438147737;8.281712;11.294534;666
a;186.8;186.84;voitures;186.65;187.05;0.0311015723977146;0.0156515049073728;14.43727438147737;8.281712;11.294534;666
t;186.84;186.94;voitures;186.65;187.05;0.0299338161197687;4.9987292321239485;14.43727438147737;8.281712;11.294534;666
y;186.94;187.0;voitures;186.65;187.05;0.0020411993237348;0.5334639177722275;14.43727438147737;8.281712;11.294534;666
R;187.0;187.05;voitures;186.65;187.05;0.0020411993237348;0.5334639177722272;14.43727438147737;8.281712;11.294534;666
S;187.05;187.21;chargées;187.05;187.5;4.409139780035069;6.628288652147766;19.619313959264495;5.6049733;3.9127781;667
a;187.21;187.26;chargées;187.05;187.5;0.0657095430179095;3.103105305359027;19.619313959264495;5.6049733;3.9127781;667
R;187.26;187.29;chargées;187.05;187.5;0.0099939483469352;2.2557661170530667;19.619313959264495;5.6049733;3.9127781;667
Z;187.29;187.37;chargées;187.05;187.5;0.0030728790616669;1.3092598052376565;19.619313959264495;5.6049733;3.9127781;667
e;187.37;187.44;chargées;187.05;187.5;0.0015327690349378;1.2558767671049331;19.619313959264495;5.6049733;3.9127781;667
t;187.44;187.5;chargées;187.05;187.5;0.0008333963937691;5.247927513443586;19.619313959264495;5.6049733;3.9127781;667
d;187.5;187.54;de;187.5;187.54;4.409139780035069;3.5165938505373133;5.160477121150187;1.3555396;0.35738525;668
k;187.54;187.63;cadeaux;187.54;187.87;4.409139780035069;4.296214187739292;14.99099862038555;8.935126;8.282341;669
a;187.63;187.66;cadeaux;187.54;187.87;0.385222146039297;5.036386062888957;14.99099862038555;8.935126;8.282341;669
d;187.66;187.75;cadeaux;187.54;187.87;0.0219419319729494;3.7197090690840255;14.99099862038555;8.935126;8.282341;669
o;187.75;187.87;cadeaux;187.54;187.87;0.0026719336890931;1.431353631374898;14.99099862038555;8.935126;8.282341;669
a~;187.87;187.97;en;187.87;188.09;4.409139780035069;5.5578611269601135;6.5845242063489335;3.9711003;7.581716;670
n;187.97;188.09;en;187.87;188.09;0.0808048183998187;4.41890143989236;6.5845242063489335;3.9711003;7.581716;670
O;188.09;188.21;or;188.09;188.28;4.409139780035069;7.778162152016155;12.754796147868829;6.3972883;2.7031894;671
R;188.21;188.28;or;188.09;188.28;0.0230617781445188;2.2594482943625174;12.754796147868829;6.3972883;2.7031894;671
e;188.28;188.33;et;188.28;188.33;4.409139780035069;4.815820454336018;6.126714125197328;3.3217514;1.9477024;672
a~;188.33;188.45;en;188.33;188.45;4.409139780035069;5.5578611269601135;6.5845242063489335;2.4862478;1.1773822;673
p;188.45;188.57;pierreries;188.45;189.16;4.409139780035069;3.530081653227226;21.619313959264495;3.0229316;5.6939087;674
i;188.57;188.66;pierreries;188.45;189.16;0.3111310643031198;5.557304557788504;21.619313959264495;3.0229316;5.6939087;674
E;188.66;188.7;pierreries;188.45;189.16;0.0107098835835287;2.6762707613276078;21.619313959264495;3.0229316;5.6939087;674
R;188.7;188.85;pierreries;188.45;189.16;0.0025196856813519;1.3817256208273567;21.619313959264495;3.0229316;5.6939087;674
i;188.85;189.16;pierreries;188.45;189.16;0.0008599471239177;4.941414470942911;21.619313959264495;3.0229316;5.6939087;674
d;189.31;189.38;destinés;189.31;189.83;4.409139780035069;3.5165938505373133;18.507805644047508;3.0444016;12.472603;675
E;189.38;189.45;destinés;189.31;189.83;0.3164590011854679;5.001925846239343;18.507805644047508;3.0444016;12.472603;675
s;189.45;189.54;destinés;189.31;189.83;0.0125026593964642;1.556001295775884;18.507805644047508;3.0444016;12.472603;675
t;189.54;189.65;destinés;189.31;189.83;0.0055366249248016;4.012548621214815;18.507805644047508;3.0444016;12.472603;675
i;189.65;189.71;destinés;189.31;189.83;0.001226774500626;1.9710454510757955;18.507805644047508;3.0444016;12.472603;675
n;189.71;189.78;destinés;189.31;189.83;0.0010819848540786;1.790777549601434;18.507805644047508;3.0444016;12.472603;675
e;189.78;189.83;destinés;189.31;189.83;0.001073198271841;1.9758457807282164;18.507805644047508;3.0444016;12.472603;675
o;189.83;189.95;au;189.83;189.95;4.409139780035069;6.104572272028173;7.914858329461345;1.5030866;3.090707;676
p;189.95;190.04;plus;189.95;190.15;4.409139780035069;3.530081653227226;7.785305041873124;6.6992574;8.812644;677
l;190.04;190.12;plus;189.95;190.15;0.3111310643031198;4.481441229949786;7.785305041873124;6.6992574;8.812644;677
y;190.12;190.15;plus;189.95;190.15;0.0219803071554515;2.3970748468662606;7.785305041873124;6.6992574;8.812644;677
Z;190.15;190.26;jeune;190.15;190.44;4.409139780035069;4.696626826843674;11.79947701630033;4.6628385;2.5338888;678
9;190.26;190.31;jeune;190.15;190.44;0.1987545201512666;12.15444784914763;11.79947701630033;4.6628385;2.5338888;678
n;190.31;190.44;jeune;190.15;190.44;0.0009380230273121;2.705400279042826;11.79947701630033;4.6628385;2.5338888;678
p;190.44;190.47;prince;190.44;190.77;4.409139780035069;3.530081653227226;14.296420097271413;3.9405916;4.3401546;679
R;190.47;190.56;prince;190.44;190.77;0.3111310643031198;2.6666723586729733;14.296420097271413;3.9405916;4.3401546;679
e~;190.56;190.66;prince;190.44;190.77;0.0650434435005669;6.086719827202139;14.296420097271413;3.9405916;4.3401546;679
s;190.66;190.77;prince;190.44;190.77;0.0021646374197159;1.092413468298815;14.296420097271413;3.9405916;4.3401546;679
p;190.77;190.83;par;190.77;190.97;4.409139780035069;3.530081653227226;8.998505024818991;3.4232867;10.278114;680
a;190.83;190.9;par;190.77;190.97;0.3111310643031198;3.304444954031691;8.998505024818991;3.4232867;10.278114;680
R;190.9;190.97;par;190.77;190.97;0.0395702697469887;0.5137488120570814;8.998505024818991;3.4232867;10.278114;680
l;190.97;191.01;les;190.97;191.04;4.409139780035069;3.755260160408023;6.500718994619602;5.6894217;3.3819883;681
e;191.01;191.04;les;190.97;191.04;0.2258054342494331;7.962187142842413;6.500718994619602;5.6894217;3.3819883;681
t;191.04;191.1;trois;191.04;191.27;4.409139780035069;3.99745621873046;11.209923023126795;8.789827;7.7325544;682
R;191.1;191.13;trois;191.04;191.27;0.1801079616834537;1.0022456348444526;11.209923023126795;8.789827;7.7325544;682
w;191.13;191.24;trois;191.04;191.27;0.0902105783922021;4.601997795433878;11.209923023126795;8.789827;7.7325544;682
a;191.24;191.27;trois;191.04;191.27;0.0060563915393462;0.1194699088787671;11.209923023126795;8.789827;7.7325544;682
R;191.27;191.3;rois;191.27;191.36;4.409139780035069;5.400144139330587;16.298674560345706;7.7582903;5.3350763;683
w;191.3;191.33;rois;191.27;191.36;0.0953729016601603;7.897322038837397;16.298674560345706;7.7582903;5.3350763;683
a;191.33;191.36;rois;191.27;191.36;0.0014275525764924;0.9760464157217696;16.298674560345706;7.7582903;5.3350763;683
k;191.36;191.45;qui;191.36;191.5;4.409139780035069;4.296214187739292;7.353269951835012;4.028289;5.5312753;684
j;191.45;191.5;qui;191.36;191.5;0.385222146039297;13.268649504492709;7.353269951835012;4.028289;5.5312753;684
